loan_id,customer_id,loan_type,loan_amount,interest_rate,loan_start_date,loan_status
3111,5441,Personal Loan,946224,10.0,2020-11-19,Closed
3112,5264,Personal Loan,539724,8.7,2020-08-15,Active
3113,820,Car Loan,2841001,11.94,2022-05-23,Active
3114,2993,Personal Loan,2576169,13.99,2021-01-19,Active
3115,2515,Home Loan,4316584,11.69,2022-02-03,Closed
3116,1561,Home Loan,2025161,6.78,2018-08-04,Closed
3117,1495,Car Loan,1547576,10.02,2019-04-30,Closed
3118,2559,Education Loan,964079,14.26,2023-04-22,Active
3119,1196,Home Loan,2053956,11.96,2023-01-03,Active
3120,277,Car Loan,133747,8.7,2022-05-05,Active
3121,2844,Personal Loan,3237098,9.74,2023-05-29,Active
3122,3473,Personal Loan,1087177,14.3,2018-02-16,Active
3123,1392,Education Loan,930632,8.07,2020-02-13,Active
3124,2771,Car Loan,1034393,10.04,2018-07-08,Active
3125,1377,Personal Loan,2458459,10.01,2022-06-04,Active
3126,2165,Personal Loan,4454695,7.93,2022-11-26,Active
3127,3708,Education Loan,2053599,10.38,2018-02-27,Active
3128,1439,Car Loan,1325838,10.16,2019-12-25,Closed
3129,138,Home Loan,1078488,12.97,2022-11-10,Active
3130,2722,Car Loan,650660,9.18,2022-12-06,Active
3131,1860,Car Loan,4321462,8.21,2022-03-18,Closed
3132,1165,Car Loan,4981648,13.96,2019-12-17,Active
3133,1230,Car Loan,863151,7.23,2021-08-19,Active
3134,3175,Personal Loan,213842,9.46,2019-09-20,Active
3135,3460,Home Loan,1264943,10.34,2018-06-15,Closed
3136,5887,Car Loan,2312902,8.41,2019-02-21,Active
3137,1829,Home Loan,364019,6.88,2019-12-10,Active
3138,5073,Personal Loan,2765099,6.58,2020-08-30,Closed
3139,3616,Car Loan,4801357,14.21,2022-12-08,Closed
3140,4570,Home Loan,2480575,7.76,2019-02-08,Active
3141,5244,Personal Loan,3021420,15.16,2023-03-14,Active
3142,2780,Education Loan,2348431,11.12,2023-05-17,Active
3143,3120,Education Loan,4771929,12.67,2018-07-11,Active
3144,567,Personal Loan,3105207,12.81,2021-04-16,Default
3145,2280,Home Loan,2941451,14.53,2020-09-26,Active
3146,3292,Car Loan,477488,9.35,2022-09-22,Default
3147,1372,Personal Loan,1246925,7.1,2021-04-30,Active
3148,1511,Education Loan,4584705,12.76,2019-07-06,Active
3149,4897,Personal Loan,3216323,12.48,2021-10-18,Closed
3150,937,Personal Loan,2793144,9.68,2021-09-01,Closed
3151,5092,Car Loan,4678247,15.16,2019-07-31,Closed
3152,4546,Personal Loan,4535616,7.51,2018-12-16,Active
3153,2247,Car Loan,948081,13.28,2022-08-21,Closed
3154,840,Car Loan,2779058,10.21,2022-05-01,Closed
3155,4304,Education Loan,3821418,13.9,2018-11-16,Closed
3156,258,Education Loan,4911632,11.34,2022-05-01,Active
3157,2225,Education Loan,2730139,7.67,2022-02-08,Active
3158,4283,Car Loan,4728139,13.44,2018-07-17,Active
3159,632,Personal Loan,4882378,14.02,2019-05-14,Closed
3160,241,Personal Loan,1581842,6.79,2021-01-13,Active
3161,3065,Home Loan,839512,11.67,2018-12-08,Closed
3162,1256,Home Loan,1834777,11.61,2021-09-04,Default
3163,4916,Personal Loan,1948458,10.17,2018-09-16,Default
3164,5619,Education Loan,1495140,12.82,2019-08-18,Closed
3165,4513,Personal Loan,1498689,10.84,2021-11-23,Active
3166,4301,Home Loan,3796713,11.63,2019-01-13,Closed
3167,320,Car Loan,3382022,7.59,2022-02-20,Active
3168,1832,Education Loan,4209384,7.97,2019-12-14,Default
3169,768,Home Loan,3026658,12.62,2019-01-22,Closed
3170,4560,Education Loan,1397661,11.18,2022-01-26,Closed
3171,3155,Home Loan,1591723,14.71,2019-01-11,Closed
3172,195,Home Loan,3392939,8.93,2018-07-24,Active
3173,1667,Personal Loan,2212189,12.21,2019-09-01,Active
3174,3949,Car Loan,1934330,8.59,2020-03-18,Default
3175,578,Personal Loan,4512650,10.79,2023-01-08,Active
3176,3507,Education Loan,4542504,11.04,2020-11-03,Closed
3177,1426,Personal Loan,158066,7.19,2022-09-26,Active
3178,718,Personal Loan,585402,7.45,2018-11-03,Active
3179,906,Home Loan,1629663,14.75,2019-07-12,Active
3180,531,Car Loan,4698063,8.78,2021-08-26,Active
3181,4822,Car Loan,769338,12.27,2019-09-02,Closed
3182,5394,Home Loan,101102,9.33,2021-07-02,Closed
3183,1142,Car Loan,4787385,9.67,2022-06-05,Closed
3184,5130,Home Loan,4222204,13.8,2022-03-23,Closed
3185,5313,Education Loan,2294223,14.37,2022-07-06,Active
3186,2049,Car Loan,966735,10.93,2022-03-20,Default
3187,1418,Home Loan,402221,11.81,2022-12-28,Default
3188,3205,Personal Loan,2906455,6.73,2019-06-27,Closed
3189,1530,Car Loan,4090315,14.89,2019-03-24,Active
3190,290,Education Loan,3298265,9.7,2023-04-20,Active
3191,4641,Car Loan,4362580,10.76,2021-01-15,Closed
3192,3247,Education Loan,4791309,14.19,2018-10-13,Default
3193,5829,Car Loan,2062399,11.93,2021-03-01,Default
3194,3741,Education Loan,4978537,13.78,2022-07-22,Active
3195,3944,Personal Loan,1431188,13.53,2019-02-21,Default
3196,5129,Personal Loan,1959492,15.35,2019-12-03,Active
3197,2258,Home Loan,4170884,9.64,2021-11-30,Active
3198,705,Car Loan,4520189,11.6,2022-11-05,Default
3199,2755,Personal Loan,2010984,12.0,2018-07-04,Closed
3200,680,Education Loan,2541526,14.6,2019-09-27,Closed
3201,3428,Car Loan,4146098,14.68,2021-04-18,Active
3202,4868,Education Loan,2900055,7.57,2022-03-21,Closed
3203,3014,Car Loan,1909637,8.18,2018-03-20,Active
3204,681,Home Loan,3613042,14.48,2023-01-26,Active
3205,714,Personal Loan,1376077,7.04,2023-04-02,Active
3206,5464,Car Loan,504553,13.27,2022-05-28,Active
3207,1579,Personal Loan,315817,11.83,2019-01-18,Active
3208,3785,Car Loan,3024150,14.01,2022-03-02,Active
3209,94,Personal Loan,3712351,15.16,2019-02-07,Active
3210,2386,Home Loan,2712095,7.12,2018-01-19,Active
3211,3001,Personal Loan,3099735,11.54,2020-02-09,Active
3212,1402,Home Loan,2265721,12.96,2021-05-14,Active
3213,5940,Car Loan,1894686,8.96,2022-12-14,Active
3214,1724,Home Loan,3003655,7.11,2019-09-15,Closed
3215,1344,Education Loan,3392712,9.52,2022-07-31,Active
3216,3655,Personal Loan,1841301,11.55,2022-12-21,Closed
3217,4166,Personal Loan,191397,11.47,2021-01-02,Active
3218,3899,Home Loan,1861887,7.06,2020-01-15,Active
3219,3504,Education Loan,4738708,9.83,2022-03-22,Closed
3220,2070,Home Loan,1502789,8.32,2018-09-13,Active
3221,1656,Personal Loan,4575898,10.65,2019-04-05,Closed
3222,4232,Personal Loan,4150816,8.43,2020-06-20,Active
3223,5603,Car Loan,3296045,14.95,2020-08-08,Active
3224,1538,Education Loan,742636,14.62,2021-10-03,Active
3225,5503,Home Loan,3635487,6.69,2022-03-31,Active
3226,2027,Home Loan,3399313,7.86,2018-01-02,Closed
3227,2169,Personal Loan,2340350,13.38,2021-01-25,Closed
3228,4218,Home Loan,4369752,14.81,2020-03-26,Active
3229,4078,Home Loan,2451545,7.0,2018-06-01,Default
3230,1173,Home Loan,3713867,13.08,2019-05-31,Active
3231,5571,Education Loan,2410955,8.98,2021-03-26,Closed
3232,3841,Education Loan,2452340,7.03,2022-02-26,Active
3233,2168,Personal Loan,4579285,10.06,2023-04-05,Active
3234,1447,Car Loan,1334404,13.84,2022-02-09,Active
3235,1808,Education Loan,2374781,7.63,2020-10-23,Active
3236,100,Personal Loan,2497092,12.87,2018-06-04,Closed
3237,4534,Education Loan,4005205,7.54,2022-08-04,Closed
3238,4560,Home Loan,1727035,14.1,2022-01-04,Active
3239,5571,Home Loan,3518455,11.36,2022-04-09,Active
3240,3658,Personal Loan,2636202,7.31,2018-03-19,Active
3241,4902,Personal Loan,4066116,10.08,2019-04-16,Closed
3242,4169,Personal Loan,4360900,10.03,2019-04-05,Active
3243,3586,Personal Loan,2779729,9.8,2018-07-12,Default
3244,1793,Personal Loan,3094086,7.97,2018-12-23,Active
3245,5001,Car Loan,2771876,11.05,2020-07-15,Active
3246,1645,Personal Loan,4038698,8.04,2023-04-28,Closed
3247,3639,Personal Loan,2572231,10.6,2023-01-18,Active
3248,5080,Personal Loan,980617,9.48,2022-03-02,Active
3249,2611,Car Loan,3341494,7.81,2018-10-24,Active
3250,4056,Home Loan,2950957,14.39,2021-06-06,Closed
3251,2298,Car Loan,3821588,13.83,2020-02-17,Active
3252,3004,Personal Loan,1541688,8.83,2021-11-12,Active
3253,4866,Home Loan,4982284,11.12,2019-03-27,Closed
3254,1797,Car Loan,2453799,7.01,2021-12-27,Closed
3255,5673,Personal Loan,1925072,13.72,2020-05-20,Active
3256,596,Car Loan,1662365,6.91,2021-10-25,Default
3257,3121,Education Loan,1307828,11.42,2018-03-06,Active
3258,4313,Personal Loan,2154049,9.92,2021-07-14,Active
3259,1767,Personal Loan,1338764,11.93,2021-03-27,Closed
3260,2712,Personal Loan,4929660,14.46,2019-10-30,Default
3261,3333,Personal Loan,1917634,14.9,2021-02-14,Active
3262,2692,Home Loan,1744585,14.74,2018-01-11,Active
3263,496,Education Loan,3873223,7.9,2021-10-21,Active
3264,3054,Home Loan,3486733,13.6,2019-03-21,Active
3265,2572,Personal Loan,1526013,6.66,2023-03-24,Active
3266,2200,Home Loan,2952245,14.84,2018-03-25,Closed
3267,2290,Education Loan,2409957,9.66,2019-06-14,Active
3268,2487,Home Loan,1989524,11.76,2019-11-07,Active
3269,974,Car Loan,4370758,6.81,2019-03-05,Closed
3270,3379,Car Loan,3405026,13.68,2022-09-10,Active
3271,138,Home Loan,3102873,9.37,2023-03-14,Active
3272,1320,Education Loan,4147728,6.63,2023-04-25,Default
3273,368,Car Loan,1731573,12.04,2020-07-09,Active
3274,2098,Car Loan,3048048,7.52,2022-05-21,Active
3275,64,Education Loan,3733866,12.05,2023-03-24,Closed
3276,1582,Personal Loan,1433507,7.26,2020-12-01,Active
3277,5607,Personal Loan,2448398,9.2,2018-10-14,Default
3278,3775,Personal Loan,1513368,14.15,2022-10-28,Active
3279,2065,Education Loan,453368,6.94,2018-03-23,Active
3280,2046,Education Loan,3816560,10.34,2022-04-21,Active
3281,4827,Personal Loan,204005,11.29,2022-01-13,Active
3282,5640,Home Loan,4633080,9.44,2018-06-10,Active
3283,3168,Education Loan,3776058,15.34,2020-11-22,Active
3284,2343,Car Loan,548175,11.7,2018-01-24,Active
3285,2864,Education Loan,4341631,13.23,2019-11-17,Active
3286,3724,Education Loan,4657400,9.12,2020-01-31,Active
3287,1284,Education Loan,2629143,12.08,2023-04-10,Active
3288,4230,Home Loan,4905650,15.24,2021-10-16,Active
3289,1155,Personal Loan,952155,7.84,2021-12-23,Closed
3290,2544,Personal Loan,1979200,7.33,2019-11-19,Active
3291,4553,Education Loan,4347277,13.97,2018-02-05,Closed
3292,3714,Personal Loan,1825876,13.23,2022-09-11,Active
3293,5183,Personal Loan,286373,8.96,2019-02-19,Closed
3294,4273,Car Loan,3787912,12.54,2023-03-27,Active
3295,3078,Car Loan,3108672,7.95,2021-02-22,Active
3296,2000,Car Loan,4063950,14.74,2018-11-08,Closed
3297,5020,Education Loan,2514998,12.6,2022-11-30,Closed
3298,2439,Car Loan,2271395,10.95,2023-03-31,Default
3299,3309,Education Loan,1295977,14.57,2021-06-17,Active
3300,2592,Car Loan,3363230,7.6,2021-03-16,Closed
3301,5714,Home Loan,1774820,8.7,2018-06-18,Active
3302,243,Home Loan,275327,9.66,2020-04-04,Active
3303,4488,Personal Loan,2981260,7.12,2019-12-25,Closed
3304,1888,Car Loan,4372959,10.65,2020-06-25,Default
3305,5374,Education Loan,2735269,10.08,2020-07-04,Active
3306,632,Personal Loan,319034,14.91,2019-05-04,Closed
3307,4759,Home Loan,209844,13.68,2018-02-02,Active
3308,5905,Car Loan,4010412,8.59,2021-05-10,Active
3309,4525,Home Loan,772117,6.7,2020-01-22,Default
3310,1466,Education Loan,2653345,14.52,2022-07-24,Active
3311,912,Personal Loan,1549723,13.69,2022-11-06,Default
3312,740,Education Loan,4227504,12.63,2018-07-25,Active
3313,4224,Personal Loan,525274,14.86,2019-05-10,Active
3314,3668,Education Loan,2436835,12.96,2019-10-16,Active
3315,3333,Education Loan,2314156,14.8,2019-07-27,Active
3316,4758,Home Loan,3746229,10.53,2019-01-28,Active
3317,5953,Personal Loan,4814608,12.81,2019-05-20,Active
3318,1382,Personal Loan,1260772,12.26,2018-04-05,Active
3319,5534,Home Loan,3628873,10.75,2020-04-24,Active
3320,1828,Personal Loan,3333325,13.13,2022-08-18,Active
3321,3113,Education Loan,4786117,10.19,2023-05-31,Active
3322,1129,Home Loan,4526759,14.02,2021-10-10,Closed
3323,740,Personal Loan,4707360,11.03,2020-03-18,Active
3324,1809,Car Loan,4642662,6.74,2020-12-18,Active
3325,3545,Education Loan,548499,8.67,2018-10-29,Active
3326,4822,Personal Loan,3008636,6.81,2023-05-12,Closed
3327,5772,Education Loan,4941281,6.64,2018-01-08,Active
3328,1817,Car Loan,3265268,11.64,2022-05-04,Active
3329,1432,Home Loan,4505141,7.29,2019-07-01,Active
3330,1679,Personal Loan,464068,7.49,2022-04-26,Active
3331,1879,Personal Loan,4785856,9.93,2022-03-02,Active
3332,4809,Personal Loan,1913459,7.11,2018-11-08,Active
3333,2601,Car Loan,733514,12.35,2022-09-19,Closed
3334,1866,Car Loan,1988030,13.09,2018-08-16,Active
3335,2867,Education Loan,986843,6.62,2019-07-22,Active
3336,584,Car Loan,139963,7.25,2021-08-16,Active
3337,2073,Education Loan,1873826,10.1,2022-12-19,Active
3338,2105,Car Loan,4897197,14.85,2020-07-04,Closed
3339,4405,Education Loan,3429017,13.69,2018-05-04,Active
3340,2274,Car Loan,2471735,8.41,2019-02-06,Active
3341,1127,Personal Loan,2469703,13.13,2021-12-04,Active
3342,3762,Personal Loan,4142300,10.15,2021-04-29,Active
3343,5799,Home Loan,1443220,14.65,2018-03-30,Active
3344,3871,Car Loan,2434516,8.31,2022-03-27,Closed
3345,2851,Car Loan,3033448,10.0,2022-05-28,Default
3346,3717,Education Loan,4115714,11.3,2022-05-22,Closed
3347,2932,Car Loan,4556754,8.95,2019-02-11,Active
3348,5945,Home Loan,2650328,8.77,2022-02-22,Default
3349,1215,Personal Loan,1303338,8.9,2018-11-29,Active
3350,4148,Personal Loan,412317,13.42,2020-02-12,Closed
3351,4417,Home Loan,2018891,11.68,2023-05-07,Active
3352,4221,Personal Loan,3005144,8.0,2022-08-14,Active
3353,1342,Car Loan,3828757,9.15,2022-09-26,Active
3354,2712,Personal Loan,2973652,9.13,2020-06-28,Closed
3355,1241,Home Loan,1052615,10.22,2018-11-12,Active
3356,1680,Home Loan,4992067,12.75,2022-11-19,Active
3357,606,Personal Loan,4695022,11.99,2022-09-04,Active
3358,2644,Personal Loan,1308471,6.66,2019-08-30,Active
3359,1445,Personal Loan,3561800,9.76,2019-08-09,Closed
3360,5654,Home Loan,930547,15.41,2021-10-30,Default
3361,3798,Education Loan,4252865,15.39,2020-05-17,Active
3362,3031,Education Loan,3210933,12.34,2019-05-06,Closed
3363,3131,Personal Loan,2572217,9.7,2019-12-24,Active
3364,218,Education Loan,3553728,7.58,2021-02-16,Active
3365,3117,Education Loan,4200395,11.33,2021-04-26,Active
3366,684,Car Loan,2707673,13.63,2022-02-26,Closed
3367,1551,Education Loan,2328628,11.18,2021-04-04,Default
3368,3943,Education Loan,3325938,8.06,2018-11-22,Active
3369,160,Education Loan,1852168,9.53,2023-03-10,Active
3370,321,Car Loan,656431,8.05,2020-12-24,Active
3371,5734,Personal Loan,1168607,7.22,2019-05-27,Active
3372,3629,Education Loan,2581628,13.31,2023-03-27,Active
3373,5816,Home Loan,454877,13.73,2023-04-14,Active
3374,5488,Education Loan,3142779,11.97,2019-10-21,Active
3375,1895,Education Loan,2925728,11.38,2020-10-10,Active
3376,4928,Personal Loan,4043121,14.48,2021-12-02,Active
3377,894,Personal Loan,1080451,8.13,2023-04-20,Active
3378,3113,Education Loan,1653455,8.53,2019-08-29,Active
3379,3897,Personal Loan,4640694,8.68,2021-06-29,Active
3380,2516,Home Loan,3713067,9.66,2022-08-28,Closed
3381,167,Personal Loan,2396402,6.94,2021-10-30,Active
3382,532,Education Loan,748724,7.88,2019-10-29,Active
3383,4812,Home Loan,3031473,13.48,2022-12-13,Closed
3384,4004,Home Loan,3314848,8.33,2021-09-15,Closed
3385,1659,Education Loan,3953227,11.82,2020-12-06,Active
3386,2202,Car Loan,1535769,10.59,2018-09-06,Active
3387,869,Home Loan,1861863,13.56,2021-07-31,Active
3388,3580,Home Loan,1970584,11.24,2021-06-10,Active
3389,2278,Car Loan,2322064,11.07,2022-08-01,Closed
3390,214,Personal Loan,2021062,9.31,2020-04-04,Active
3391,214,Home Loan,1873358,9.58,2018-03-24,Active
3392,4005,Car Loan,687712,13.41,2018-05-03,Active
3393,545,Car Loan,1523908,13.04,2021-08-13,Active
3394,5190,Education Loan,3694142,12.95,2020-04-16,Closed
3395,2880,Car Loan,151434,7.06,2019-02-04,Active
3396,790,Car Loan,3755754,15.31,2020-07-17,Closed
3397,5999,Education Loan,3675907,10.05,2022-05-04,Closed
3398,1150,Education Loan,960988,8.13,2022-02-24,Active
3399,4742,Education Loan,2773281,12.72,2020-12-25,Closed
3400,3955,Car Loan,2310618,10.63,2021-06-02,Active
3401,4684,Car Loan,4587854,14.03,2021-05-28,Active
3402,5713,Education Loan,2393640,7.7,2019-01-31,Active
3403,3471,Education Loan,823850,9.6,2023-05-24,Active
3404,1922,Personal Loan,1330356,14.34,2018-08-19,Closed
3405,5306,Car Loan,102582,9.65,2019-12-16,Active
3406,2019,Education Loan,2561631,15.42,2019-10-16,Closed
3407,880,Home Loan,4335972,7.03,2019-12-25,Active
3408,4823,Personal Loan,3303826,12.08,2021-09-09,Active
3409,508,Home Loan,352172,10.98,2021-06-13,Default
3410,2081,Personal Loan,2377640,7.34,2019-09-29,Active
3411,5496,Education Loan,3693298,7.67,2018-03-01,Active
3412,5892,Personal Loan,1511074,12.14,2022-05-18,Active
3413,5641,Personal Loan,348442,13.54,2022-08-18,Default
3414,2195,Education Loan,3593562,14.52,2018-02-07,Active
3415,3547,Personal Loan,3134549,9.02,2021-05-31,Active
3416,5831,Home Loan,2535836,10.08,2020-04-19,Closed
3417,1725,Personal Loan,224614,13.47,2018-11-01,Active
3418,4667,Education Loan,592248,7.61,2018-04-03,Active
3419,5949,Personal Loan,3046235,7.48,2019-09-20,Active
3420,2275,Personal Loan,2587984,7.87,2021-11-16,Active
3421,3144,Education Loan,4513916,14.58,2023-03-22,Active
3422,3204,Car Loan,2179875,12.96,2020-11-26,Active
3423,3776,Education Loan,1792082,7.94,2021-05-17,Active
3424,1997,Home Loan,2824713,7.88,2019-01-07,Active
3425,4560,Education Loan,1972014,9.4,2019-03-18,Active
3426,1562,Education Loan,2469145,9.82,2020-05-02,Closed
3427,2151,Car Loan,1305865,14.49,2021-03-22,Active
3428,1586,Personal Loan,1586705,8.07,2020-07-22,Active
3429,4005,Car Loan,2654276,11.39,2018-09-24,Active
3430,1861,Home Loan,790503,14.21,2020-11-20,Active
3431,4049,Personal Loan,1990362,12.16,2020-11-06,Active
3432,5550,Personal Loan,3698141,12.55,2018-06-09,Active
3433,5517,Car Loan,2236370,7.78,2018-01-28,Active
3434,5090,Education Loan,4601727,10.0,2022-04-06,Default
3435,4868,Education Loan,4197277,15.21,2019-07-25,Active
3436,5799,Personal Loan,2440147,12.85,2018-12-03,Active
3437,2934,Personal Loan,1737336,8.41,2022-10-01,Active
3438,2710,Home Loan,1561930,10.8,2018-01-08,Active
3439,65,Education Loan,2526286,12.05,2018-10-17,Active
3440,668,Home Loan,4133694,12.59,2020-08-14,Active
3441,4173,Car Loan,1893164,10.36,2018-12-31,Active
3442,1067,Home Loan,3716234,10.34,2018-12-30,Default
3443,3152,Home Loan,2870693,15.43,2021-01-10,Active
3444,107,Home Loan,3713263,14.15,2022-08-04,Active
3445,5142,Home Loan,3474987,8.06,2022-12-23,Closed
3446,4385,Personal Loan,3399472,9.89,2021-06-02,Active
3447,332,Car Loan,1257744,13.63,2021-11-20,Active
3448,3145,Personal Loan,396744,14.12,2019-01-14,Active
3449,3473,Car Loan,567360,10.99,2018-05-12,Default
3450,1464,Car Loan,3875607,12.14,2021-07-05,Active
3451,396,Car Loan,807724,9.62,2023-03-12,Active
3452,3503,Education Loan,3971411,12.2,2018-05-17,Active
3453,740,Home Loan,4191123,13.0,2018-03-03,Active
3454,1106,Personal Loan,4760144,7.05,2018-11-22,Default
3455,1026,Home Loan,1233560,11.16,2023-03-07,Closed
3456,2934,Car Loan,4469122,8.31,2023-01-22,Active
3457,5758,Education Loan,2275413,7.22,2020-12-02,Closed
3458,4700,Car Loan,4470744,15.06,2020-03-24,Active
3459,4447,Personal Loan,950423,10.17,2023-01-14,Active
3460,85,Home Loan,2674307,10.53,2022-07-13,Active
3461,3200,Car Loan,483465,13.49,2022-10-13,Closed
3462,2415,Personal Loan,1542283,10.17,2019-03-27,Active
3463,312,Education Loan,971399,8.29,2021-01-30,Active
3464,4793,Home Loan,1393490,15.38,2022-05-26,Closed
3465,4469,Home Loan,447130,11.55,2018-06-23,Default
3466,2064,Personal Loan,2249340,12.19,2021-08-29,Active
3467,1708,Personal Loan,2468528,6.7,2022-09-08,Active
3468,1660,Car Loan,1886495,11.25,2020-01-10,Active
3469,3065,Home Loan,2698140,14.63,2020-07-04,Closed
3470,2632,Car Loan,3693089,8.87,2018-10-09,Active
3471,4410,Car Loan,2286699,15.29,2022-05-12,Active
3472,1018,Home Loan,1066579,11.6,2018-07-15,Active
3473,5574,Car Loan,1118183,11.46,2021-02-18,Active
3474,622,Home Loan,4394505,9.98,2020-09-05,Closed
3475,4646,Home Loan,2954930,11.45,2021-05-31,Active
3476,194,Personal Loan,4342186,12.97,2018-10-19,Closed
3477,1021,Car Loan,653786,9.32,2022-04-01,Closed
3478,3227,Education Loan,4196786,12.85,2021-01-05,Active
3479,131,Personal Loan,4897907,7.71,2022-04-22,Active
3480,107,Education Loan,3095171,7.33,2020-02-17,Active
3481,3486,Car Loan,2906183,6.66,2022-03-21,Active
3482,4870,Car Loan,1901206,8.8,2018-04-09,Closed
3483,2126,Education Loan,176334,7.23,2019-06-27,Active
3484,2384,Home Loan,1099712,10.71,2023-01-30,Closed
3485,2327,Education Loan,1748775,13.73,2022-05-18,Active
3486,1005,Personal Loan,4859369,6.91,2023-05-24,Closed
3487,1377,Home Loan,4560916,8.91,2022-09-13,Active
3488,654,Personal Loan,420454,15.19,2021-02-02,Active
3489,3363,Car Loan,3103980,10.05,2018-03-21,Closed
3490,642,Education Loan,3162814,13.97,2018-01-07,Active
3491,857,Education Loan,4477281,14.04,2021-02-03,Closed
3492,1102,Home Loan,3340280,11.73,2023-05-17,Active
3493,3840,Personal Loan,2891404,13.61,2022-12-18,Active
